County,District,testAdministration,Subject,GradeLevel,StudentGroup,countMetStandardIncludingPP,PercentMetStandardIncludingPP
Mason County,Hood Canal School District,SBA,MATH,5,All,9,25.7
Mason County,Hood Canal School District,SBA,MATH,6,All,6,15.3
Mason County,Hood Canal School District,SBA,MATH,7,All,12,36.3
Mason County,Hood Canal School District,SBA,MATH,8,All,11,32.3
Mason County,Hood Canal School District,MSP,Science,5,All,14,40
Mason County,Hood Canal School District,MSP,Science,8,All,14,41.1
Grays Harbor County,Hoquiam School District,SBA,ELA,3,All,42,37.5
Grays Harbor County,Hoquiam School District,SBA,ELA,4,All,37,29.8
Grays Harbor County,Hoquiam School District,SBA,ELA,5,All,46,40
Grays Harbor County,Hoquiam School District,SBA,ELA,6,All,49,34.2
Grays Harbor County,Hoquiam School District,SBA,ELA,7,All,46,38.3
Grays Harbor County,Hoquiam School District,SBA,ELA,8,All,43,32.3
Grays Harbor County,Hoquiam School District,SBA,ELA,11,All,65,56.5
Grays Harbor County,Hoquiam School District,SBA,MATH,3,All,54,48.2
Grays Harbor County,Hoquiam School District,SBA,MATH,4,All,39,31.4
Grays Harbor County,Hoquiam School District,SBA,MATH,5,All,35,30.4
Grays Harbor County,Hoquiam School District,SBA,MATH,6,All,40,28.1
Grays Harbor County,Hoquiam School District,SBA,MATH,7,All,22,18.1
Grays Harbor County,Hoquiam School District,SBA,MATH,8,All,26,19.8
Grays Harbor County,Hoquiam School District,SBA,MATH,11,All,24,20.8
Grays Harbor County,Hoquiam School District,AIM,ELA,4,All,,
Grays Harbor County,Hoquiam School District,AIM,ELA,5,All,,
Grays Harbor County,Hoquiam School District,AIM,ELA,7,All,,
Grays Harbor County,Hoquiam School District,AIM,ELA,8,All,,
Grays Harbor County,Hoquiam School District,AIM,ELA,11,All,,
Grays Harbor County,Hoquiam School District,AIM,Math,4,All,,
Grays Harbor County,Hoquiam School District,AIM,Math,5,All,,
Grays Harbor County,Hoquiam School District,AIM,Math,7,All,,
Grays Harbor County,Hoquiam School District,AIM,Math,8,All,,
Grays Harbor County,Hoquiam School District,AIM,Math,11,All,,
Grays Harbor County,Hoquiam School District,AIM,Science,5,All,,
Grays Harbor County,Hoquiam School District,AIM,Science,8,All,,
Grays Harbor County,Hoquiam School District,EOC,Biology,10,All,92,68.6
Grays Harbor County,Hoquiam School District,MSP,Science,5,All,52,45.2
Grays Harbor County,Hoquiam School District,MSP,Science,8,All,41,31
Ferry County,Inchelium School District,SBA,ELA,3,All,3,20
Ferry County,Inchelium School District,SBA,ELA,4,All,10,43.4
Ferry County,Inchelium School District,SBA,ELA,5,All,4,22.2
Ferry County,Inchelium School District,SBA,ELA,6,All,4,25
Ferry County,Inchelium School District,SBA,ELA,7,All,5,38.4
Ferry County,Inchelium School District,SBA,ELA,8,All,8,38
Ferry County,Inchelium School District,SBA,ELA,11,All,2,15.3
Ferry County,Inchelium School District,SBA,MATH,3,All,1,6.6
Ferry County,Inchelium School District,SBA,MATH,4,All,11,47.8
Ferry County,Inchelium School District,SBA,MATH,5,All,4,22.2
Ferry County,Inchelium School District,SBA,MATH,6,All,4,25
Ferry County,Inchelium School District,SBA,MATH,7,All,3,23
Ferry County,Inchelium School District,SBA,MATH,8,All,5,23.8
Ferry County,Inchelium School District,SBA,MATH,11,All,,
Ferry County,Inchelium School District,EOC,Biology,10,All,7,41.1
Ferry County,Inchelium School District,MSP,Science,5,All,6,33.3
Ferry County,Inchelium School District,MSP,Science,8,All,4,19
King County,Issaquah School District,SBA,ELA,3,All,1180,73.5
King County,Issaquah School District,SBA,ELA,4,All,1255,76.4
King County,Issaquah School District,SBA,ELA,5,All,1286,80.7
King County,Issaquah School District,SBA,ELA,6,All,1208,75.5
King County,Issaquah School District,SBA,ELA,7,All,1294,80.8
King County,Issaquah School District,SBA,ELA,8,All,1229,79.1
King County,Issaquah School District,SBA,ELA,11,All,1338,91.3
King County,Issaquah School District,SBA,MATH,3,All,1281,79.5
King County,Issaquah School District,SBA,MATH,4,All,1270,76.9
King County,Issaquah School District,SBA,MATH,5,All,1228,76.8
King County,Issaquah School District,SBA,MATH,6,All,1186,73.6
King County,Issaquah School District,SBA,MATH,7,All,1282,79.6
King County,Issaquah School District,SBA,MATH,8,All,1202,76.9
King County,Issaquah School District,SBA,MATH,11,All,,
King County,Issaquah School District,AIM,ELA,3,All,9,90
King County,Issaquah School District,AIM,ELA,4,All,,
King County,Issaquah School District,AIM,ELA,5,All,6,54.5
King County,Issaquah School District,AIM,ELA,6,All,,
King County,Issaquah School District,AIM,ELA,7,All,,
King County,Issaquah School District,AIM,ELA,8,All,,
King County,Issaquah School District,AIM,ELA,11,All,,
King County,Issaquah School District,AIM,Math,3,All,8,80
King County,Issaquah School District,AIM,Math,4,All,,
King County,Issaquah School District,AIM,Math,5,All,9,81.8
King County,Issaquah School District,AIM,Math,6,All,,
King County,Issaquah School District,AIM,Math,7,All,,
King County,Issaquah School District,AIM,Math,8,All,,
King County,Issaquah School District,AIM,Math,11,All,,
King County,Issaquah School District,AIM,Science,5,All,6,54.5
King County,Issaquah School District,AIM,Science,8,All,,
King County,Issaquah School District,EOC,Biology,10,All,1291,89.3
King County,Issaquah School District,MSP,Science,5,All,1340,84.1
King County,Issaquah School District,MSP,Science,8,All,1339,85.8
Franklin County,Kahlotus School District,SBA,ELA,4,All,,
Franklin County,Kahlotus School District,SBA,ELA,5,All,,
Franklin County,Kahlotus School District,SBA,ELA,6,All,,
Franklin County,Kahlotus School District,SBA,ELA,7,All,,
Franklin County,Kahlotus School District,SBA,ELA,8,All,,
Franklin County,Kahlotus School District,SBA,ELA,11,All,,
Franklin County,Kahlotus School District,SBA,MATH,4,All,,
Franklin County,Kahlotus School District,SBA,MATH,5,All,,
Franklin County,Kahlotus School District,SBA,MATH,6,All,,
Franklin County,Kahlotus School District,SBA,MATH,7,All,,
Franklin County,Kahlotus School District,SBA,MATH,8,All,,
Franklin County,Kahlotus School District,SBA,MATH,11,All,,
Franklin County,Kahlotus School District,EOC,Biology,10,All,,
Franklin County,Kahlotus School District,MSP,Science,5,All,,
Franklin County,Kahlotus School District,MSP,Science,8,All,,
Cowlitz County,Kalama School District,SBA,ELA,3,All,29,38.6
Cowlitz County,Kalama School District,SBA,ELA,4,All,38,44.1
Cowlitz County,Kalama School District,SBA,ELA,5,All,49,63.6
Cowlitz County,Kalama School District,SBA,ELA,6,All,42,60
Cowlitz County,Kalama School District,SBA,ELA,7,All,44,61.1
Cowlitz County,Kalama School District,SBA,ELA,8,All,32,51.6
Cowlitz County,Kalama School District,SBA,ELA,11,All,62,72.9
Cowlitz County,Kalama School District,SBA,MATH,3,All,35,46.6
Cowlitz County,Kalama School District,SBA,MATH,4,All,29,33.7
Cowlitz County,Kalama School District,SBA,MATH,5,All,33,42.8
Cowlitz County,Kalama School District,SBA,MATH,6,All,32,45.7
Cowlitz County,Kalama School District,SBA,MATH,7,All,27,37.5
Cowlitz County,Kalama School District,SBA,MATH,8,All,19,30.6
Cowlitz County,Kalama School District,SBA,MATH,11,All,,
Cowlitz County,Kalama School District,AIM,ELA,3,All,,
Cowlitz County,Kalama School District,AIM,ELA,6,All,,
Cowlitz County,Kalama School District,AIM,ELA,7,All,,
Cowlitz County,Kalama School District,AIM,ELA,8,All,,
Cowlitz County,Kalama School District,AIM,Math,3,All,,
Cowlitz County,Kalama School District,AIM,Math,6,All,,
Cowlitz County,Kalama School District,AIM,Math,7,All,,
Cowlitz County,Kalama School District,AIM,Math,8,All,,
Cowlitz County,Kalama School District,AIM,Science,8,All,,
Cowlitz County,Kalama School District,EOC,Biology,10,All,41,60.2
Cowlitz County,Kalama School District,MSP,Science,5,All,52,67.5
Cowlitz County,Kalama School District,MSP,Science,8,All,42,67.7
Ferry County,Keller School District,SBA,ELA,3,All,,
Ferry County,Keller School District,SBA,ELA,4,All,,
Ferry County,Keller School District,SBA,ELA,5,All,,
Ferry County,Keller School District,SBA,ELA,6,All,,
Ferry County,Keller School District,SBA,MATH,3,All,,
Ferry County,Keller School District,SBA,MATH,4,All,,
Ferry County,Keller School District,SBA,MATH,5,All,,
Ferry County,Keller School District,SBA,MATH,6,All,,
Ferry County,Keller School District,MSP,Science,5,All,,
Cowlitz County,Kelso School District,SBA,ELA,3,All,189,52
Cowlitz County,Kelso School District,SBA,ELA,4,All,195,53.5
Cowlitz County,Kelso School District,SBA,ELA,5,All,200,54.3
Cowlitz County,Kelso School District,SBA,ELA,6,All,182,43.8
Cowlitz County,Kelso School District,SBA,ELA,7,All,200,58.8
Cowlitz County,Kelso School District,SBA,ELA,8,All,233,59.8
Cowlitz County,Kelso School District,SBA,ELA,11,All,292,70.3
Cowlitz County,Kelso School District,SBA,MATH,3,All,183,50.4
Cowlitz County,Kelso School District,SBA,MATH,4,All,165,45.4
Cowlitz County,Kelso School District,SBA,MATH,5,All,138,37.5
Cowlitz County,Kelso School District,SBA,MATH,6,All,130,31.4
Cowlitz County,Kelso School District,SBA,MATH,7,All,120,35.2
Cowlitz County,Kelso School District,SBA,MATH,8,All,165,42.5
Cowlitz County,Kelso School District,SBA,MATH,11,All,101,24.6
Cowlitz County,Kelso School District,AIM,ELA,3,All,,
Cowlitz County,Kelso School District,AIM,ELA,4,All,,
Cowlitz County,Kelso School District,AIM,ELA,5,All,,
Cowlitz County,Kelso School District,AIM,ELA,7,All,,
Cowlitz County,Kelso School District,AIM,ELA,8,All,,
Cowlitz County,Kelso School District,AIM,Math,3,All,,
Cowlitz County,Kelso School District,AIM,Math,4,All,,
Cowlitz County,Kelso School District,AIM,Math,5,All,,
Cowlitz County,Kelso School District,AIM,Math,7,All,,
Cowlitz County,Kelso School District,AIM,Math,8,All,,
Cowlitz County,Kelso School District,AIM,Science,5,All,,
Cowlitz County,Kelso School District,AIM,Science,8,All,,
Cowlitz County,Kelso School District,EOC,Biology,10,All,276,73
Cowlitz County,Kelso School District,MSP,Science,5,All,238,65
Cowlitz County,Kelso School District,MSP,Science,8,All,265,68.4
Benton County,Kennewick School District,SBA,ELA,3,All,727,51.2
Benton County,Kennewick School District,SBA,ELA,4,All,793,54.6
Benton County,Kennewick School District,SBA,ELA,5,All,761,53.7
Benton County,Kennewick School District,SBA,ELA,6,All,642,48.3
Benton County,Kennewick School District,SBA,ELA,7,All,682,52
Benton County,Kennewick School District,SBA,ELA,8,All,660,50.3
Benton County,Kennewick School District,SBA,ELA,11,All,929,72.5
Benton County,Kennewick School District,SBA,MATH,3,All,710,49.9
Benton County,Kennewick School District,SBA,MATH,4,All,653,45
Benton County,Kennewick School District,SBA,MATH,5,All,503,35.5
Benton County,Kennewick School District,SBA,MATH,6,All,521,39.2
Benton County,Kennewick School District,SBA,MATH,7,All,518,39.5
Benton County,Kennewick School District,SBA,MATH,8,All,472,35.8
Benton County,Kennewick School District,SBA,MATH,11,All,,
Benton County,Kennewick School District,AIM,ELA,3,All,17,77.2
Benton County,Kennewick School District,AIM,ELA,4,All,14,58.3
Benton County,Kennewick School District,AIM,ELA,5,All,19,73
Benton County,Kennewick School District,AIM,ELA,6,All,11,68.7
Benton County,Kennewick School District,AIM,ELA,7,All,13,61.9
Benton County,Kennewick School District,AIM,ELA,8,All,11,78.5
Benton County,Kennewick School District,AIM,ELA,11,All,,
Benton County,Kennewick School District,AIM,Math,3,All,17,77.2
Benton County,Kennewick School District,AIM,Math,4,All,16,66.6
Benton County,Kennewick School District,AIM,Math,5,All,18,69.2
Benton County,Kennewick School District,AIM,Math,6,All,15,93.7
Benton County,Kennewick School District,AIM,Math,7,All,15,71.4
Benton County,Kennewick School District,AIM,Math,8,All,11,78.5
Benton County,Kennewick School District,AIM,Math,11,All,,
Benton County,Kennewick School District,AIM,Science,5,All,23,76.6
Benton County,Kennewick School District,AIM,Science,8,All,13,92.8
Benton County,Kennewick School District,EOC,Biology,10,All,923,72.2
Benton County,Kennewick School District,MSP,Science,5,All,826,58.5
Benton County,Kennewick School District,MSP,Science,8,All,849,64.6
King County,Kent School District,SBA,ELA,3,All,1153,53.6
King County,Kent School District,SBA,ELA,4,All,1139,52.9
King County,Kent School District,SBA,ELA,5,All,1140,54.9
King County,Kent School District,SBA,ELA,6,All,1115,58.1
King County,Kent School District,SBA,ELA,7,All,1160,58.4
King County,Kent School District,SBA,ELA,8,All,1143,56.8
King County,Kent School District,SBA,ELA,11,All,1360,70.3
King County,Kent School District,SBA,MATH,3,All,1296,60
King County,Kent School District,SBA,MATH,4,All,1137,52.8
King County,Kent School District,SBA,MATH,5,All,929,44.8
King County,Kent School District,SBA,MATH,6,All,1000,52.2
King County,Kent School District,SBA,MATH,7,All,910,45.8
King County,Kent School District,SBA,MATH,8,All,974,48.5
King County,Kent School District,SBA,MATH,11,All,609,31.8
King County,Kent School District,AIM,ELA,3,All,4,28.5
King County,Kent School District,AIM,ELA,4,All,3,17.6
King County,Kent School District,AIM,ELA,5,All,,
King County,Kent School District,AIM,ELA,6,All,7,46.6
King County,Kent School District,AIM,ELA,7,All,,
King County,Kent School District,AIM,ELA,8,All,,
King County,Kent School District,AIM,ELA,11,All,9,50
King County,Kent School District,AIM,Math,3,All,2,15.3
King County,Kent School District,AIM,Math,4,All,3,17.6
King County,Kent School District,AIM,Math,5,All,,
King County,Kent School District,AIM,Math,6,All,8,47
King County,Kent School District,AIM,Math,7,All,2,12.5
King County,Kent School District,AIM,Math,8,All,,
King County,Kent School District,AIM,Math,11,All,12,66.6
King County,Kent School District,AIM,Science,5,All,,
King County,Kent School District,AIM,Science,8,All,,
King County,Kent School District,EOC,Biology,10,All,1325,65.6
King County,Kent School District,MSP,Science,5,All,1126,54.4
King County,Kent School District,MSP,Science,8,All,1351,67.2
Stevens County,Kettle Falls School District,SBA,ELA,3,All,13,25
Stevens County,Kettle Falls School District,SBA,ELA,4,All,20,37.7
Stevens County,Kettle Falls School District,SBA,ELA,5,All,15,28.3
Stevens County,Kettle Falls School District,SBA,ELA,6,All,28,54.9
Stevens County,Kettle Falls School District,SBA,ELA,7,All,35,53.8
Stevens County,Kettle Falls School District,SBA,ELA,8,All,36,64.2
Stevens County,Kettle Falls School District,SBA,ELA,11,All,42,72.4
Stevens County,Kettle Falls School District,SBA,MATH,3,All,13,25
Stevens County,Kettle Falls School District,SBA,MATH,4,All,19,35.8
Stevens County,Kettle Falls School District,SBA,MATH,5,All,16,30.1
Stevens County,Kettle Falls School District,SBA,MATH,6,All,21,42
Stevens County,Kettle Falls School District,SBA,MATH,7,All,32,49.2
Stevens County,Kettle Falls School District,SBA,MATH,8,All,29,51.7
Stevens County,Kettle Falls School District,SBA,MATH,11,All,7,12
Stevens County,Kettle Falls School District,AIM,ELA,3,All,,
Stevens County,Kettle Falls School District,AIM,ELA,5,All,,
Stevens County,Kettle Falls School District,AIM,ELA,7,All,,
Stevens County,Kettle Falls School District,AIM,ELA,11,All,,
Stevens County,Kettle Falls School District,AIM,Math,3,All,,
Stevens County,Kettle Falls School District,AIM,Math,5,All,,
Stevens County,Kettle Falls School District,AIM,Math,7,All,,
Stevens County,Kettle Falls School District,AIM,Math,11,All,,
Stevens County,Kettle Falls School District,AIM,Science,5,All,,
Stevens County,Kettle Falls School District,EOC,Biology,10,All,39,82.9
Stevens County,Kettle Falls School District,MSP,Science,5,All,30,56.6
Stevens County,Kettle Falls School District,MSP,Science,8,All,47,85.4
